SizeID,ShapeID,DimDepth,DimDepthImperial,DimDepthMetric,DimWidth,DimWidthImperial,DimWidthMetric,DimWeight,DimWeightImperial,DimWeightMetric,DimThickness,DimThicknessImperial,DimThicknessMetric,DimGage,DimGageImperial,DimGageMetric,DimDiameter,DimDiameterImperial,DimDiameterMetric,DimComment,SizeUnits,BaseWeight,UnitWeight,XSectionalArea,Depth,FlangeWidth,FlangeThickness,WebThickness,KDistance,AdjustedK,UsualGage,SecondaryGage,AxisXXS,InsideDiameter,OutsideDiameter,WallThickness,CalcRevaluation,RevaluationLength1,RevaluationLength2,RevaluationLength3,RevaluationPrice1,RevaluationPrice2,RevaluationPrice3,ChargeLength,CalcScrap,ScrapWidth,ScrapLength,ScrapPrice,Kerf,KerfRipCut,KerfCrossCut,KerfInternalCut,TrimLeadingWidth,TrimLeadingLength,TrimTrailingWidth,TrimTrailingLength,ClampAllowanceFromPart,ValidCombiningScrapPercentage,FirstCutCost,FirstCutCharge,AdditionalCutCost,AdditionalCutCharge,DimensionSizesImperial,DimensionSizesImperial_Reverse,DimensionSizesImperial_EDI,DimensionSizesMetric,DimensionSizesMetric_Reverse,DimensionSizesMetric_EDI,Dim1Imperial,Dim1Metric,Dim1SortValue,Dim2Imperial,Dim2Metric,Dim2SortValue,Dim3Imperial,Dim3Metric,Dim3SortValue,Dim4Imperial,Dim4Metric,Dim4SortValue,Dim5Imperial,Dim5Metric,Dim5SortValue,Dim6Imperial,Dim6Metric,Dim6SortValue,SortOrder,SortOrder_Reverse,ProNestDesignation,SigmaNestDesignation,ERPDesignation
21,9,1016.002032004060000,1016.002032004060000,1000.000000000000000,NULL,NULL,NULL,392874.495351800000000,392874.495351800000000,393000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,0.000000000000000,392874.495351799600839,49935.583742135230800,1016.002032004064000,302.260604521209040,43.942087884175768,24.384048768097536,73.914147828295656,73.914147828295656,NULL,NULL,15911934.615416758300000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"40 x 264","264 x 40",40X264,"1000 x 393","393 x 1000",1000X393,40,1000,1016.002,264,393,392874.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,304128,374224,NULL,NULL,D
22,9,1016.002032004060000,1016.002032004060000,1000.000000000000000,NULL,NULL,NULL,349717.827301791000000,349717.827301791000000,350000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,0.000000000000000,349717.827301791311353,44580.734322758972200,1008.382016764033520,302.260604521209040,40.132080264160528,21.082042164084328,70.104140208280416,70.104140208280416,NULL,NULL,14338767.032430137500000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"40 x 235","235 x 40",40X235,"1000 x 350","350 x 1000",1000X350,40,1000,1016.002,235,350,349717.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,301056,371792,NULL,NULL,D
23,9,1016.002032004060000,1016.002032004060000,1000.000000000000000,NULL,NULL,NULL,314001.964087991000000,314001.964087991000000,314000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,0.000000000000000,314001.964087991347640,40064.596258224778200,1000.762001524003040,299.720599441198880,36.068072136144272,19.050038100076200,66.040132080264160,66.040132080264160,NULL,NULL,12880309.585702957800000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"40 x 211","211 x 40",40X211,"1000 x 314","314 x 1000",1000X314,40,1000,1016.002,211,314,314001.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,297984,369616,NULL,NULL,D
24,9,1016.002032004060000,1016.002032004060000,1000.000000000000000,NULL,NULL,NULL,272333.457005225000000,272333.457005225000000,272000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,0.000000000000000,272333.457005224723309,34387.165548524648600,990.601981203962400,299.720599441198880,30.480060960121920,16.510033020066040,60.452120904241808,60.452120904241808,NULL,NULL,11061334.567874677500000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"40 x 183","183 x 40",40X183,"1000 x 272","272 x 1000",1000X272,40,1000,1016.002,183,272,272333.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,294912,367184,NULL,NULL,D
25,9,1016.002032004060000,1016.002032004060000,1000.000000000000000,NULL,NULL,NULL,248522.881529358000000,248522.881529358000000,249000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,0.000000000000000,248522.881529358080834,31806.515225933680600,980.441960883921760,299.720599441198880,26.162052324104648,16.510033020066040,56.134112268224536,56.134112268224536,NULL,NULL,9832297.393666380000000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"40 x 167","167 x 40",40X167,"1000 x 249","249 x 1000",1000X249,40,1000,1016.002,167,249,248522.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,293888,365776,NULL,NULL,D
26,9,1016.002032004060000,1016.002032004060000,1000.000000000000000,NULL,NULL,NULL,221735.984119008000000,221735.984119008000000,222000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,0.000000000000000,221735.984119008108049,28258.121032371099600,970.281940563881120,299.720599441198880,21.082042164084328,16.002032004064008,51.054102108204216,51.054102108204216,NULL,NULL,8406614.271584754900000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"40 x 149","149 x 40",40X149,"1000 x 222","222 x 1000",1000X222,40,1000,1016.002,149,222,221735.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,292864,364496,NULL,NULL,D
28,9,914.401828803658000,914.401828803658000,920.000000000000000,NULL,NULL,NULL,967304.628707082000000,967304.628707082000000,967000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,NULL,967304.628707082000000,123226.052903719000000,1028.702057404110000,447.040894081788000,89.916179832359700,50.038100076200200,114.046228092456000,114.046228092456000,NULL,NULL,39656932.821121100000000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"36 x 650","650 x 36",36X650,"920 x 967","967 x 920",920X967,36,920,914.40183,650,967,967304.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,286720,386128,NULL,NULL,D
29,9,914.401828803658000,914.401828803658000,920.000000000000000,NULL,NULL,NULL,784260.829736358000000,784260.829736358000000,784000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,NULL,784260.829736358000000,100000.200000400000000,995.681991363983000,436.880873761747000,73.914147828295700,40.894081788163600,98.044196088392200,98.044196088392200,NULL,NULL,31954966.529415700000000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"36 x 527","527 x 36",36X527,"920 x 784","784 x 920",920X784,36,920,914.40183,527,784,784260.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,283648,384720,NULL,NULL,D
30,9,914.401828803658000,914.401828803658000,920.000000000000000,NULL,NULL,NULL,653302.664619091000000,653302.664619091000000,653000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,NULL,653302.664619091000000,83225.972903558690000,972.821945643891000,431.800863601727000,61.976123952247900,34.544069088138200,86.106172212344400,86.106172212344400,NULL,NULL,26547202.962899200000000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"36 x 439","439 x 36",36X439,"920 x 653","653 x 920",920X653,36,920,914.40183,439,653,653302.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,279552,382672,NULL,NULL,D
31,9,914.401828803658000,914.401828803658000,920.000000000000000,NULL,NULL,NULL,584847.260125974000000,584847.260125974000000,585000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,NULL,584847.260125974000000,74838.859355138110000,960.121920243840000,426.720853441707000,55.880111760223500,30.988061976124000,80.010160020320000,80.010160020320000,NULL,NULL,23761385.368027100000000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"36 x 393","393 x 36",36X393,"920 x 585","585 x 920",920X585,36,920,914.40183,393,585,584847.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,277504,381136,NULL,NULL,D
32,9,914.401828803658000,914.401828803658000,920.000000000000000,NULL,NULL,NULL,534249.787239758000000,534249.787239758000000,534000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,NULL,534249.787239758000000,67742.070968012890000,949.961899923800100,424.180848361697000,51.054102108204200,28.448056896113800,75.184150368300710,75.184150368300710,NULL,NULL,21631054.266066000000000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"36 x 359","359 x 36",36X359,"920 x 534","534 x 920",920X534,36,920,914.40183,359,534,534249.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,275456,379728,NULL,NULL,D
33,9,914.401828803658000,914.401828803658000,920.000000000000000,NULL,NULL,NULL,488116.797255266000000,488116.797255266000000,488000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,NULL,488116.797255266000000,62193.672774442300000,942.341884683769000,421.640843281687000,46.990093980188000,25.908051816103600,71.120142240284490,71.120142240284490,NULL,NULL,19828466.410560500000000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"36 x 328","328 x 36",36X328,"920 x 488","488 x 920",920X488,36,920,914.40183,328,488,488116.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,273408,378192,NULL,NULL,D
34,9,914.401828803658000,914.401828803658000,920.000000000000000,NULL,NULL,NULL,446448.290172500000000,446448.290172500000000,446000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,NULL,446448.290172500000000,56967.855871195600000,932.181864363729000,424.180848361697000,42.672085344170700,24.003048006096000,66.802133604267200,66.802133604267200,NULL,NULL,18189750.178282800000000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"36 x 300","300 x 36",36X300,"920 x 446","446 x 920",920X446,36,920,914.40183,300,446,446448.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271360,376784,NULL,NULL,D
35,9,914.401828803658000,914.401828803658000,920.000000000000000,NULL,NULL,NULL,416685.070827666000000,416685.070827666000000,417000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,NULL,416685.070827666000000,53161.396645373900000,927.101854203707900,421.640843281687000,39.878079756159500,22.479044958089900,64.008128016256000,64.008128016256000,NULL,NULL,16878777.192460600000000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"36 x 280","280 x 36",36X280,"920 x 417","417 x 920",920X417,36,920,914.40183,280,417,416685.07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,269312,375120,NULL,NULL,D
36,9,914.401828803658000,914.401828803658000,920.000000000000000,NULL,NULL,NULL,386921.851482833000000,386921.851482833000000,387000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,NULL,386921.851482833000000,49354.937419552300000,922.021844043688000,421.640843281687000,36.576073152146300,21.336042672085300,60.706121412242800,60.706121412242800,NULL,NULL,15616965.693606800000000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"36 x 260","260 x 36",36X260,"920 x 387","387 x 920",920X387,36,920,914.40183,260,387,386921.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,267264,373584,NULL,NULL,D
37,9,914.401828803658000,914.401828803658000,920.000000000000000,NULL,NULL,NULL,364599.436974208000000,364599.436974208000000,365000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,NULL,364599.436974208000000,46516.222064702200000,916.941833883668000,419.100838201676000,34.290068580137200,20.320040640081300,58.420116840233700,58.420116840233700,NULL,NULL,14666510.278885700000000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"36 x 245","245 x 36",36X245,"920 x 365","365 x 920",920X365,36,920,914.40183,245,365,364599.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,264192,372176,NULL,NULL,D
38,9,914.401828803658000,914.401828803658000,920.000000000000000,NULL,NULL,NULL,342277.022465583000000,342277.022465583000000,342000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,NULL,342277.022465583000000,43612.990451787400000,911.861823723647000,419.100838201676000,32.004064008128000,19.304038608077200,56.134112268224500,56.134112268224500,NULL,NULL,13716054.864164600000000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"36 x 230","230 x 36",36X230,"920 x 342","342 x 920",920X342,36,920,914.40183,230,342,342277.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,261120,370768,NULL,NULL,D
39,9,914.401828803658000,914.401828803658000,920.000000000000000,NULL,NULL,NULL,380969.207613866000000,380969.207613866000000,381000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,0.000000000000000,380969.207613866279601,48580.742322774972600,949.961899923799840,309.880619761239520,43.942087884175768,24.384048768097536,62.992125984251968,62.992125984251968,NULL,NULL,14666510.278885683500000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"36 x 256","256 x 36",36X256,"920 x 381","381 x 920",920X381,36,920,914.40183,256,381,380969.21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,266240,373072,NULL,NULL,D
40,9,914.401828803658000,914.401828803658000,920.000000000000000,NULL,NULL,NULL,345253.344400066000000,345253.344400066000000,345000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,0.000000000000000,345253.344400066315889,43871.055484046456000,942.341884683769360,307.340614681229360,39.878079756159512,22.098044196088392,58.928117856235712,58.928117856235712,NULL,NULL,13257214.319126835700000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"36 x 232","232 x 36",36X232,"920 x 345","345 x 920",920X345,36,920,914.40183,232,345,345253.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,263168,371152,NULL,NULL,D
41,9,914.401828803658000,914.401828803658000,920.000000000000000,NULL,NULL,NULL,312513.803120750000000,312513.803120750000000,313000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,0.000000000000000,312513.803120749682485,39935.563742095229800,932.181864363728720,309.880619761239520,34.544069088138176,21.082042164084328,53.594107188214376,53.594107188214376,NULL,NULL,11782369.710076878700000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"36 x 210","210 x 36",36X210,"920 x 313","313 x 920",920X313,36,920,914.40183,210,313,312513.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,260096,369104,NULL,NULL,D
42,9,914.401828803658000,914.401828803658000,920.000000000000000,NULL,NULL,NULL,288703.227644883000000,288703.227644883000000,289000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,0.000000000000000,288703.227644883040010,36774.267096921294000,927.101854203708400,307.340614681229360,32.004064008128016,19.431038862077724,51.054102108204216,51.054102108204216,NULL,NULL,10881075.782324127200000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"36 x 194","194 x 36",36X194,"920 x 289","289 x 920",920X289,36,920,914.40183,194,289,288703.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,259072,368208,NULL,NULL,D
43,9,914.401828803658000,914.401828803658000,920.000000000000000,NULL,NULL,NULL,270845.296037983000000,270845.296037983000000,271000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,0.000000000000000,270845.296037983058154,34580.714322718971200,922.021844043688080,307.340614681229360,29.972059944119888,18.415036830073660,49.022098044196088,49.022098044196088,NULL,NULL,10209202.127090257900000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"36 x 182","182 x 36",36X182,"920 x 271","271 x 920",920X271,36,920,914.40183,182,271,270845.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,258048,367056,NULL,NULL,D
44,9,914.401828803658000,914.401828803658000,920.000000000000000,NULL,NULL,NULL,252987.364431083000000,252987.364431083000000,253000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,0.000000000000000,252987.364431083076298,32258.129032387100000,919.481838963677920,304.800609601219200,27.940055880111760,17.272034544069088,46.990093980187960,46.990093980187960,NULL,NULL,9520941.309533611300000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"36 x 170","170 x 36",36X170,"920 x 253","253 x 920",920X253,36,920,914.40183,170,253,252987.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,257024,366160,NULL,NULL,D
45,9,914.401828803658000,914.401828803658000,920.000000000000000,NULL,NULL,NULL,238105.754758666000000,238105.754758666000000,238000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,0.000000000000000,238105.754758666424751,30322.641290443874000,914.401828803657600,304.800609601219200,25.908051816103632,16.510033020066040,44.958089916179832,44.958089916179832,NULL,NULL,8881841.978945296600000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"36 x 160","160 x 36",36X160,"920 x 238","238 x 920",920X238,36,920,914.40183,160,238,238105.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,256000,365264,NULL,NULL,D
46,9,914.401828803658000,914.401828803658000,920.000000000000000,NULL,NULL,NULL,223224.145086250000000,223224.145086250000000,223000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,0.000000000000000,223224.145086249773204,28580.702322694970600,911.861823723647440,304.800609601219200,23.876047752095504,15.875031750063500,42.926085852171704,42.926085852171704,NULL,NULL,8259129.810679759200000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"36 x 150","150 x 36",36X150,"920 x 223","223 x 920",920X223,36,920,914.40183,150,223,223224.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,254976,364624,NULL,NULL,D
47,9,914.401828803658000,914.401828803658000,920.000000000000000,NULL,NULL,NULL,200901.730577625000000,200901.730577625000000,201000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,0.000000000000000,200901.730577624795883,25741.986967844905800,904.241808483616960,304.800609601219200,20.066040132080264,15.240030480060960,39.116078232156464,39.116078232156464,NULL,NULL,7193964.259699234700000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,25.000000000000000,NULL,NULL,NULL,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"36 x 135","135 x 36",36X135,"920 x 201","201 x 920",920X201,36,920,914.40183,135,201,200901.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,253952,363344,NULL,NULL,C
48,9,838.201676403353000,838.201676403353000,840.000000000000000,NULL,NULL,NULL,575918.294322524000000,575918.294322524000000,576000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,0.000000000000000,575918.294322524414866,73548.534193842588000,914.401828803657600,411.480822961645920,57.912115824231648,32.004064008128016,77.978155956311912,77.978155956311912,NULL,NULL,22122669.135749355000000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"33 x 387","387 x 33",33X387,"840 x 576","576 x 840",840X576,33,840,838.20168,387,576,575918.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,247808,380752,NULL,NULL,D
49,9,838.201676403353000,838.201676403353000,840.000000000000000,NULL,NULL,NULL,526808.982403550000000,526808.982403550000000,527000.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,0.000000000000000,526808.982403549464761,67096.908387365168000,904.241808483616960,408.940817881635760,53.086106172212344,29.464058928117856,73.152146304292608,73.152146304292608,NULL,NULL,20320081.280243852000000,NULL,NULL,NULL,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,3656.019812039620000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000000000000000,NULL,NULL,NULL,NULL,"33 x 354","354 x 33",33X354,"840 x 527","527 x 840",840X527,33,840,838.20168,354,527,526808.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,246784,379472,NULL,NULL,D
